run_id,model,segment,curve,alpha,epsilon_smooth,epsilon_bound,kappa,n_triples,satisfied,violation_ratio
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.3,4233,969,0.7710843373493976
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.4,4233,1027,0.7573824710607134
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.5,4233,1080,0.7448618001417435
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.6,4233,1132,0.7325773682967163
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.7,4233,1177,0.7219466099692889
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.8,4233,1234,0.7084809827545476
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.9,4233,1277,0.6983227025750058
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.0,4233,1308,0.6909992912827781
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.1,4233,1340,0.6834396409166076
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.2,4233,1356,0.6796598157335223
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.3,4233,1376,0.6749350342546657
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.4,4233,1391,0.6713914481455232
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.5,4233,1402,0.6687928183321521
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.6,4233,1415,0.6657217103708953
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.7,4233,1431,0.66194188518781
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.8,4233,1441,0.6595794944483817
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,1.9,4233,1444,0.6588707772265533
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,2.0,4233,1451,0.6572171037089535
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.0,4233,4035,0.04677533664068034
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.1,4233,4065,0.03968816442239542
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.2,4233,4075,0.03732577368296719
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.3,4233,4090,0.033782187573824674
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.4,4233,4100,0.03141979683439644
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.5,4233,4104,0.030474840538625037
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.6,4233,4111,0.02882116702102533
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.7,4233,4121,0.026458776281596985
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.8,4233,4127,0.025041341837940045
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,0.9,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.0,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.1,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.2,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.3,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.4,4233,4130,0.02433262461611152
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.5,4233,4131,0.02409638554216864
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.6,4233,4132,0.023860146468225873
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.7,4233,4132,0.023860146468225873
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.8,4233,4132,0.023860146468225873
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,1.9,4233,4132,0.023860146468225873
20251217_184957,komanda,HMB_5,Inserted-only,0.5,0.01,0.02,2.0,4233,4132,0.023860146468225873
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.0,4233,4208,0.005905976848570749
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.1,4233,4221,0.0028348688873139904
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.2,4233,4225,0.0018899125915425863
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.3,4233,4225,0.0018899125915425863
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.4,4233,4227,0.0014174344436569397
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.5,4233,4228,0.001181195369714172
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.6,4233,4228,0.001181195369714172
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.7,4233,4230,0.0007087172218285254
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.8,4233,4230,0.0007087172218285254
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,0.9,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.0,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.1,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.2,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.3,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.4,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.5,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.6,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.7,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.8,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,1.9,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_5,Upsampled,0.5,0.01,0.02,2.0,4233,4231,0.00047247814788564657
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.0,6304,3035,0.5185596446700508
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.1,6304,3181,0.4953997461928934
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.2,6304,3310,0.4749365482233503
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.3,6304,3418,0.45780456852791873
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.4,6304,3537,0.4389276649746193
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.5,6304,3656,0.4200507614213198
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.6,6304,3739,0.4068845177664975
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.7,6304,3840,0.3908629441624365
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.8,6304,3925,0.37737944162436543
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,0.9,6304,4006,0.36453045685279184
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.0,6304,4074,0.35374365482233505
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.1,6304,4134,0.3442258883248731
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.2,6304,4176,0.3375634517766497
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.3,6304,4217,0.3310596446700508
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.4,6304,4255,0.32503172588832485
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.5,6304,4295,0.3186865482233503
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.6,6304,4329,0.31329314720812185
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.7,6304,4363,0.3078997461928934
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.8,6304,4399,0.3021890862944162
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,1.9,6304,4434,0.2966370558375635
20251217_184957,komanda,HMB_6,Mixed-stream,0.5,0.01,0.02,2.0,6304,4463,0.2920368020304569
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.0,6304,6293,0.0017449238578680637
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.1,6304,6295,0.0014276649746193248
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.2,6304,6296,0.0012690355329949554
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.3,6304,6296,0.0012690355329949554
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.4,6304,6296,0.0012690355329949554
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.5,6304,6297,0.001110406091370586
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.6,6304,6297,0.001110406091370586
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.7,6304,6297,0.001110406091370586
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.8,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,0.9,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.0,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.1,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.2,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.3,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.4,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.5,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.6,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.7,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.8,6304,6298,0.0009517766497462166
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,1.9,6304,6299,0.0007931472081218471
20251217_184957,komanda,HMB_6,Inserted-only,0.5,0.01,0.02,2.0,6304,6299,0.0007931472081218471
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.0,6304,6302,0.00031725888324873885
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.1,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.2,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.3,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.4,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.5,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.6,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.7,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.8,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,0.9,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.0,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.1,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.2,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.3,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.4,6304,6303,0.00015862944162436943
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.5,6304,6304,0.0
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.6,6304,6304,0.0
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.7,6304,6304,0.0
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.8,6304,6304,0.0
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,1.9,6304,6304,0.0
20251217_184957,komanda,HMB_6,Upsampled,0.5,0.01,0.02,2.0,6304,6304,0.0
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.0,4399,591,0.8656512843828142
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.1,4399,795,0.8192771084337349
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.2,4399,1008,0.7708570129574903
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.3,4399,1229,0.7206183223459877
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.4,4399,1433,0.6742441463969084
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.5,4399,1612,0.6335530802455103
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.6,4399,1750,0.6021823141623096
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.7,4399,1838,0.5821777676744715
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.8,4399,1890,0.5703568992952943
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,0.9,4399,1913,0.5651284382814277
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.0,4399,1936,0.5598999772675608
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.1,4399,1953,0.5560354626051376
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.2,4399,1962,0.5539895430779722
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.3,4399,1975,0.551034325983178
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.4,4399,1980,0.5498977040236417
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.5,4399,1984,0.5489884064560127
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.6,4399,1988,0.5480791088883837
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.7,4399,1992,0.5471698113207547
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.8,4399,1996,0.5462605137531258
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,1.9,4399,2001,0.5451238917935894
20251217_184957,rambo,HMB_1,Mixed-stream,0.5,0.01,0.02,2.0,4399,2003,0.5446692430097749
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.0,4399,1783,0.5946806092293704
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.1,4399,2249,0.488747442600591
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.2,4399,2640,0.39986360536485566
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.3,4399,2966,0.32575585360309156
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.4,4399,3221,0.2677881336667425
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.5,4399,3394,0.22846101386678785
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.6,4399,3522,0.19936349170265966
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.7,4399,3588,0.1843600818367811
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.8,4399,3647,0.1709479427142533
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,0.9,4399,3674,0.1648101841327575
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.0,4399,3691,0.16094566947033417
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.1,4399,3700,0.1588997499431689
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.2,4399,3714,0.15571720845646742
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.3,4399,3722,0.15389861332120935
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.4,4399,3734,0.15117072061832237
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.5,4399,3738,0.15026142305069334
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.6,4399,3743,0.1491248010911571
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.7,4399,3749,0.14776085473971357
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.8,4399,3753,0.14685155717208453
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,1.9,4399,3756,0.14616958399636282
20251217_184957,rambo,HMB_1,Inserted-only,0.5,0.01,0.02,2.0,4399,3759,0.1454876108206411
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.0,4399,1352,0.6926574221413957
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.1,4399,1681,0.61786769720391
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.2,4399,1991,0.5473971357126619
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.3,4399,2249,0.488747442600591
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.4,4399,2481,0.4360081836781087
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.5,4399,2650,0.3975903614457831
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.6,4399,2801,0.3632643782677881
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.7,4399,2912,0.33803137076608325
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.8,4399,2989,0.3205273925892248
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,0.9,4399,3043,0.3082518754262332
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.0,4399,3082,0.29938622414185045
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.1,4399,3099,0.29552170947942713
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.2,4399,3126,0.28938395089793134
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.3,4399,3140,0.28620140941122985
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.4,4399,3158,0.2821095703568993
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.5,4399,3170,0.27938167765401223
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.6,4399,3184,0.27619913616731073
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.7,4399,3195,0.27369856785633095
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.8,4399,3200,0.2725619458967947
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,1.9,4399,3203,0.271879972721073
20251217_184957,rambo,HMB_1,Upsampled,0.5,0.01,0.02,2.0,4399,3213,0.26960672880200043
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.0,15734,1811,0.8848989449599594
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.1,15734,2429,0.845620948264904
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.2,15734,3059,0.8055802720223719
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.3,15734,3673,0.7665565018431423
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.4,15734,4222,0.7316639125460785
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.5,15734,4793,0.6953730774119741
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.6,15734,5279,0.6644845557391637
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.7,15734,5542,0.6477691623236304
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.8,15734,5696,0.6379814414643448
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,0.9,15734,5785,0.6323249014872252
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.0,15734,5856,0.6278123808313207
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.1,15734,5899,0.6250794457861955
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.2,15734,5940,0.6224736239989831
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.3,15734,5970,0.6205669251302911
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.4,15734,5995,0.618978009406381
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.5,15734,6012,0.6178975467141223
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.6,15734,6028,0.6168806406508198
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.7,15734,6037,0.6163086309902123
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.8,15734,6056,0.6151010550400406
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,1.9,15734,6069,0.6142748188636075
20251217_184957,rambo,HMB_2,Mixed-stream,0.5,0.01,0.02,2.0,15734,6073,0.614020592347782
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.0,15734,5926,0.6233634168043727
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.1,15734,7691,0.5111859666963264
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.2,15734,9166,0.41743993898563625
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.3,15734,10258,0.3480361001652472
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.4,15734,11151,0.2912800305071819
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.5,15734,11764,0.25231981695690864
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.6,15734,12237,0.2222575314605313
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.7,15734,12541,0.20293631625778563
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.8,15734,12714,0.19194101944832842
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,0.9,15734,12827,0.1847591203762552
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.0,15734,12916,0.17910258039913562
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.1,15734,12969,0.17573407906444638
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.2,15734,13030,0.171857124698106
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.3,15734,13062,0.16982331257150118
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.4,15734,13094,0.16778950044489638
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.5,15734,13117,0.16632769797889924
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.6,15734,13134,0.16524723528664043
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.7,15734,13149,0.16429388585229443
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.8,15734,13160,0.16359476293377395
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,1.9,15734,13174,0.16270497012838436
20251217_184957,rambo,HMB_2,Inserted-only,0.5,0.01,0.02,2.0,15734,13186,0.1619422905809076
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.0,15734,5297,0.6633405364179483
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.1,15734,6566,0.5826871742722766
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.2,15734,7697,0.5108046269225881
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.3,15734,8665,0.44928181009279267
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.4,15734,9493,0.39665692131689334
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.5,15734,10126,0.35642557518749207
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.6,15734,10632,0.3242659209355536
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.7,15734,11069,0.2964916740816067
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.8,15734,11380,0.2767255624761663
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,0.9,15734,11578,0.26414134994279903
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.0,15734,11708,0.255878988178467
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.1,15734,11807,0.24958688191178335
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.2,15734,11889,0.24437523833735864
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.3,15734,11969,0.23929070802084662
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.4,15734,12016,0.23630354645989582
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.5,15734,12069,0.23293504512520657
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.6,15734,12105,0.23064700648277614
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.7,15734,12141,0.2283589678403457
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.8,15734,12174,0.2262615990847845
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,1.9,15734,12191,0.2251811363925258
20251217_184957,rambo,HMB_2,Upsampled,0.5,0.01,0.02,2.0,15734,12215,0.22365577729757213
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.0,5277,623,0.8819404964942202
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.1,5277,834,0.8419556566230812
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.2,5277,1013,0.8080348682963805
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.3,5277,1222,0.768429031646769
